lang_key,translation_key,translation_text,verified,translated
arb,PREVIOUS_MEASUREMENTS,القياسات السابقة,FALSE,FALSE
en,SERVICE_AND_PRODUCTS,Service And Products,FALSE,FALSE
arb,SERVICE_AND_PRODUCTS,الخدمات والمنتجات,FALSE,FALSE
en,MEDICATION_RECONCILIATION,Medication Reconciliation,FALSE,FALSE
arb,MEDICATION_RECONCILIATION,مطابقة الأدوية,FALSE,FALSE
en,WOUND_CARE_DOCUMENTATION,Wound Care Documentation,FALSE,FALSE
arb,WOUND_CARE_DOCUMENTATION,توثيق العناية بالجروح,FALSE,FALSE
en,FORMS,Forms,FALSE,FALSE
arb,FORMS,النماذج,FALSE,FALSE
en,NURSE_ASSESSMENT,Nurse Assessment,FALSE,FALSE
arb,NURSE_ASSESSMENT,تقييم التمريض,FALSE,FALSE
en,UCC_MEDICATION_ORDER,UCC Medication Order,FALSE,FALSE
arb,UCC_MEDICATION_ORDER,طلب دواء للرعاية العاجلة,FALSE,FALSE
en,PHYSICIAN_ASSESSMENT,Physician Assessment,FALSE,FALSE
arb,PHYSICIAN_ASSESSMENT,تقييم الطبيب,FALSE,FALSE
en,DENTAL_PROCEDURES,Dental Procedures,FALSE,FALSE
arb,DENTAL_PROCEDURES,إجراءات الأسنان,FALSE,FALSE
en,WAITING_DOUBLE_CHECK,Waiting Double Check,FALSE,FALSE
arb,WAITING_DOUBLE_CHECK,بانتظار التحقق المزدوج,FALSE,FALSE
en,DISCARDED,Discarded,FALSE,FALSE
arb,DISCARDED,تم التخلص منه,FALSE,FALSE
en,RECTALLY,Rectally,FALSE,FALSE
arb,RECTALLY,عن طريق المستقيم,FALSE,FALSE
en,ORALLY,Orally,FALSE,FALSE
arb,ORALLY,عن طريق الفم,FALSE,FALSE
en,INTRAMUSCULAR,Intramuscular,FALSE,FALSE
arb,INTRAMUSCULAR,عن طريق الحقن العضلي,FALSE,FALSE
en,SUBCUTANEOUS,Subcutaneous,FALSE,FALSE
arb,SUBCUTANEOUS,تحت الجلد,FALSE,FALSE
en,INTRADERMAL,Intradermal,FALSE,FALSE
arb,INTRADERMAL,داخل الجلد,FALSE,FALSE
en,NASAL,Nasal,FALSE,FALSE
arb,NASAL,عن طريق الأنف,FALSE,FALSE
en,INTRAVENOUS,Intravenous,FALSE,FALSE
arb,INTRAVENOUS,عن طريق الوريد,FALSE,FALSE
en,TRANSDERMAL_PATCH,Transdermal Patch,FALSE,FALSE
arb,TRANSDERMAL_PATCH,لصقة عبر الجلد,FALSE,FALSE
en,TOPICAL,Topical,FALSE,FALSE
arb,TOPICAL,موضعي,FALSE,FALSE
en,SUBLINGUAL,Sublingual,FALSE,FALSE
arb,SUBLINGUAL,تحت اللسان,FALSE,FALSE
en,BUCCAL,Buccal,FALSE,FALSE
arb,BUCCAL,بين الخد واللثة,FALSE,FALSE
en,OROPHARYNGEAL,Oropharyngeal,FALSE,FALSE
arb,OROPHARYNGEAL,عن طريق الفم والبلعوم,FALSE,FALSE
en,OPHTHALMIC,Ophthalmic,FALSE,FALSE
arb,OPHTHALMIC,للاستخدام العيني,FALSE,FALSE
en,OTIC,Otic,FALSE,FALSE
arb,OTIC,للاستخدام في الأذن,FALSE,FALSE
en,INHALATION,Inhalation,FALSE,FALSE
arb,INHALATION,عن طريق الاستنشاق,FALSE,FALSE
en,VAGINAL,Vaginal,FALSE,FALSE
arb,VAGINAL,عن طريق المهبل,FALSE,FALSE
en,ENTERAL_TUBE,Enteral Tube,FALSE,FALSE
arb,ENTERAL_TUBE,عن طريق أنبوب التغذية المعوي,FALSE,FALSE
en,ORAL_RINSE,Oral Rinse,FALSE,FALSE
arb,ORAL_RINSE,غسول فموي,FALSE,FALSE
en,KEEP_TO,Keep To,FALSE,FALSE
arb,KEEP_TO,الإبقاء على,FALSE,FALSE
en,TAKE_FROM,Take From,FALSE,FALSE
arb,TAKE_FROM,أخذ من,FALSE,FALSE
en,ADD_FROM_RECORD,Add From Record,FALSE,FALSE
arb,ADD_FROM_RECORD,الإضافة من السجل,FALSE,FALSE
en,IGNORE_FROM_RECORD,Ignore From Record,FALSE,FALSE
arb,IGNORE_FROM_RECORD,التجاهل من السجل,FALSE,FALSE
en,MERGED,Merged,FALSE,FALSE
arb,MERGED,مدمج,FALSE,FALSE
en,COUNT,Count,FALSE,FALSE
arb,COUNT,العدد,FALSE,FALSE
en,EXISTS,Exists,FALSE,FALSE
arb,EXISTS,موجود,FALSE,FALSE
en,CUSTOM,Custom,FALSE,FALSE
arb,CUSTOM,مخصص,FALSE,FALSE
en,EIA,EIA,FALSE,FALSE
arb,EIA,اختبار المقايسة المناعية الإنزيمية (EIA),FALSE,FALSE
en,PCR,PCR,FALSE,FALSE
arb,PCR,تفاعل البوليميراز المتسلسل (PCR),FALSE,FALSE
en,CULTURE,Culture,FALSE,FALSE
arb,CULTURE,زرع مخبري,FALSE,FALSE
en,MANUAL_COUNT,Manual Count,FALSE,FALSE
arb,MANUAL_COUNT,عد يدوي,FALSE,FALSE
en,AUTOMATED_COUNT,Automated Count,FALSE,FALSE
arb,AUTOMATED_COUNT,عد آلي,FALSE,FALSE
en,RANGE,Range,FALSE,FALSE
arb,RANGE,النطاق,FALSE,FALSE
en,LESS_THAN,Less Than,FALSE,FALSE
arb,LESS_THAN,أقل من,FALSE,FALSE
en,MORE_THAN,More Than,FALSE,FALSE
arb,MORE_THAN,أكثر من,FALSE,FALSE
en,PATIENT_PROFILE_ATTACHMENT,Patient Profile Attachment,FALSE,FALSE
arb,PATIENT_PROFILE_ATTACHMENT,مرفق بملف المريض,FALSE,FALSE
en,PATIENT_PROFILE_PICTURE,Patient Profile Picture,FALSE,FALSE
arb,PATIENT_PROFILE_PICTURE,صورة ملف المريض,FALSE,FALSE
en,UPPER,Upper,FALSE,FALSE
arb,UPPER,علوي,FALSE,FALSE
en,MIDDLE,Middle,FALSE,FALSE
arb,MIDDLE,أوسط,FALSE,FALSE
en,LOWER,Lower,FALSE,FALSE
arb,LOWER,سفلي,FALSE,FALSE
en,MASTER,Master,FALSE,FALSE
arb,MASTER,رئيسي,FALSE,FALSE
en,EMR,EMR,FALSE,FALSE
arb,EMR,السجل الطبي الإلكتروني (EMR),FALSE,FALSE
en,SKIP_FROM,Skip From,FALSE,FALSE
arb,SKIP_FROM,تخطي من,FALSE,FALSE
en,CREATED,Created,FALSE,FALSE
arb,CREATED,تم الإنشاء,FALSE,FALSE
en,VOIDED,Voided,FALSE,FALSE
arb,VOIDED,تم الإلغاء,FALSE,FALSE
en,CREDIT_CARD,Credit Card,FALSE,FALSE
arb,CREDIT_CARD,بطاقة ائتمانية,FALSE,FALSE
en,PARTIALLY_RESERVED,Partially Reserved,FALSE,FALSE
arb,PARTIALLY_RESERVED,محجوز جزئيًا,FALSE,FALSE
en,PARTIALLY_DEBIT,Partially Debit,FALSE,FALSE
arb,PARTIALLY_DEBIT,مدين جزئيًا,FALSE,FALSE
en,EXEMPTED,Exempted,FALSE,FALSE
arb,EXEMPTED,معفى,FALSE,FALSE
en,INSURANCE_PENDING,Insurance Pending,FALSE,FALSE
arb,INSURANCE_PENDING,التأمين قيد الانتظار,FALSE,FALSE
en,SKIPPED_PENDING_PRE_AUTHORIZATION,Skipped Pending Pre Authorization,FALSE,FALSE
arb,SKIPPED_PENDING_PRE_AUTHORIZATION,تم التخطي بانتظار التفويض المسبق,FALSE,FALSE
en,POLICY_RESOURCE_TYPE,Policy Resource Type,FALSE,FALSE
arb,POLICY_RESOURCE_TYPE,نوع مورد وثيقة التأمين,FALSE,FALSE
en,DIARRHEA,Diarrhea,FALSE,FALSE
arb,DIARRHEA,إسهال,FALSE,FALSE
en,CONSTIPATION,Constipation,FALSE,FALSE
arb,CONSTIPATION,إمساك,FALSE,FALSE
en,ABDOMINAL_PAIN,Abdominal Pain,FALSE,FALSE
arb,ABDOMINAL_PAIN,ألم البطن,FALSE,FALSE
en,DYSPEPSIA,Dyspepsia,FALSE,FALSE
arb,DYSPEPSIA,عسر الهضم,FALSE,FALSE
en,GASTROINTESTINAL_BLEEDING,Gastrointestinal Bleeding,FALSE,FALSE
arb,GASTROINTESTINAL_BLEEDING,نزيف الجهاز الهضمي,FALSE,FALSE
en,HEPATOTOXICITY,Hepatotoxicity,FALSE,FALSE
arb,HEPATOTOXICITY,سمية الكبد,FALSE,FALSE
en,HYPERTENSION,Hypertension,FALSE,FALSE
arb,HYPERTENSION,ارتفاع ضغط الدم,FALSE,FALSE
en,HYPOTENSION,Hypotension,FALSE,FALSE
arb,HYPOTENSION,انخفاض ضغط الدم,FALSE,FALSE
en,TACHYCARDIA,Tachycardia,FALSE,FALSE
arb,TACHYCARDIA,تسرّع القلب,FALSE,FALSE
en,BRADYCARDIA,Bradycardia,FALSE,FALSE
arb,BRADYCARDIA,بطء القلب,FALSE,FALSE
en,ARRHYTHMIAS,Arrhythmias,FALSE,FALSE
arb,ARRHYTHMIAS,اضطرابات نظم القلب,FALSE,FALSE
en,MYOCARDIAL_INFARCTION,Myocardial Infarction,FALSE,FALSE
arb,MYOCARDIAL_INFARCTION,احتشاء عضلة القلب,FALSE,FALSE
en,STROKE,Stroke,FALSE,FALSE
arb,STROKE,السكتة الدماغية,FALSE,FALSE
en,DIZZINESS,Dizziness,FALSE,FALSE
arb,DIZZINESS,دوخة,FALSE,FALSE
en,HEADACHE,Headache,FALSE,FALSE
arb,HEADACHE,صداع,FALSE,FALSE
en,INSOMNIA,Insomnia,FALSE,FALSE
arb,INSOMNIA,أرق,FALSE,FALSE
en,SEDATION,Sedation,FALSE,FALSE
arb,SEDATION,تخدير,FALSE,FALSE
en,TREMORS,Tremors,FALSE,FALSE
arb,TREMORS,رعشة,FALSE,FALSE
en,SEIZURES,Seizures,FALSE,FALSE
arb,SEIZURES,تشنجات,FALSE,FALSE
en,CONFUSION,Confusion,FALSE,FALSE
arb,CONFUSION,ارتباك,FALSE,FALSE
en,MOOD_CHANGES,Mood Changes,FALSE,FALSE
arb,MOOD_CHANGES,تغيرات المزاج,FALSE,FALSE
en,COGNITIVE_IMPAIRMENT,Cognitive Impairment,FALSE,FALSE
arb,COGNITIVE_IMPAIRMENT,ضعف القدرات الإدراكية,FALSE,FALSE
en,DEPRESSION,Depression,FALSE,FALSE
arb,DEPRESSION,اكتئاب,FALSE,FALSE
en,ANXIETY,Anxiety,FALSE,FALSE
arb,ANXIETY,قلق,FALSE,FALSE
en,RASH,Rash,FALSE,FALSE
arb,RASH,طفح جلدي,FALSE,FALSE
en,ITCHING,Itching,FALSE,FALSE
arb,ITCHING,حكة,FALSE,FALSE
en,ERYTHEMA,Erythema,FALSE,FALSE
arb,ERYTHEMA,احمرار الجلد,FALSE,FALSE
en,URTICARIA,Urticaria,FALSE,FALSE
arb,URTICARIA,شرى,FALSE,FALSE
en,STEVENS_JOHNSON_SYNDROME,Stevens Johnson Syndrome,FALSE,FALSE
arb,STEVENS_JOHNSON_SYNDROME,متلازمة ستيفنز جونسون,FALSE,FALSE
en,TOXIC_EPIDERMAL_NECROLYSIS,Toxic Epidermal Necrolysis,FALSE,FALSE
arb,TOXIC_EPIDERMAL_NECROLYSIS,انحلال البشرة النخري السمي,FALSE,FALSE
en,PHOTOSENSITIVITY,Photosensitivity,FALSE,FALSE
arb,PHOTOSENSITIVITY,حساسية للضوء,FALSE,FALSE
en,DYSPNEA,Dyspnea,FALSE,FALSE
arb,DYSPNEA,ضيق التنفس,FALSE,FALSE
en,COUGH,Cough,FALSE,FALSE
arb,COUGH,سعال,FALSE,FALSE
en,BRONCHOSPASM,Bronchospasm,FALSE,FALSE
arb,BRONCHOSPASM,تشنج القصبات الهوائية,FALSE,FALSE
en,PULMONARY_EDEMA,Pulmonary Edema,FALSE,FALSE
arb,PULMONARY_EDEMA,وذمة رئوية,FALSE,FALSE
en,RESPIRATORY_DEPRESSION,Respiratory Depression,FALSE,FALSE
arb,RESPIRATORY_DEPRESSION,تثبيط التنفس,FALSE,FALSE
en,ANEMIA,Anemia,FALSE,FALSE
arb,ANEMIA,فقر الدم,FALSE,FALSE
en,LEUKOPENIA,Leukopenia,FALSE,FALSE
arb,LEUKOPENIA,نقص كريات الدم البيضاء,FALSE,FALSE
en,THROMBOCYTOPENIA,Thrombocytopenia,FALSE,FALSE
arb,THROMBOCYTOPENIA,نقص الصفائح الدموية,FALSE,FALSE
en,AGRANULOCYTOSIS,Agranulocytosis,FALSE,FALSE
arb,AGRANULOCYTOSIS,نقص شديد في الخلايا المحببة,FALSE,FALSE
en,BLEEDING_DISORDERS,Bleeding Disorders,FALSE,FALSE
arb,BLEEDING_DISORDERS,اضطرابات النزيف,FALSE,FALSE
en,NEPHROTOXICITY,Nephrotoxicity,FALSE,FALSE
arb,NEPHROTOXICITY,سمية الكلى,FALSE,FALSE
en,ACUTE_RENAL_FAILURE,Acute Renal Failure,FALSE,FALSE
arb,ACUTE_RENAL_FAILURE,فشل كلوي حاد,FALSE,FALSE
en,ELECTROLYTE_IMBALANCES,Electrolyte Imbalances,FALSE,FALSE
arb,ELECTROLYTE_IMBALANCES,اختلال توازن الشوارد,FALSE,FALSE
en,HYPERGLYCEMIA,Hyperglycemia,FALSE,FALSE
arb,HYPERGLYCEMIA,ارتفاع سكر الدم,FALSE,FALSE
en,HYPOGLYCEMIA,Hypoglycemia,FALSE,FALSE
arb,HYPOGLYCEMIA,انخفاض سكر الدم,FALSE,FALSE
en,WEIGHT_GAIN,Weight Gain,FALSE,FALSE
arb,WEIGHT_GAIN,زيادة الوزن,FALSE,FALSE
en,WEIGHT_LOSS,Weight Loss,FALSE,FALSE
arb,WEIGHT_LOSS,فقدان الوزن,FALSE,FALSE
en,DYSLIPIDEMIA,Dyslipidemia,FALSE,FALSE
arb,DYSLIPIDEMIA,اضطراب دهون الدم,FALSE,FALSE
en,THYROID_DYSFUNCTION,Thyroid Dysfunction,FALSE,FALSE
arb,THYROID_DYSFUNCTION,خلل وظائف الغدة الدرقية,FALSE,FALSE
en,MYALGIA,Myalgia,FALSE,FALSE
arb,MYALGIA,ألم عضلي,FALSE,FALSE
en,ARTHRALGIA,Arthralgia,FALSE,FALSE
arb,ARTHRALGIA,ألم المفاصل,FALSE,FALSE
en,RHABDOMYOLYSIS,Rhabdomyolysis,FALSE,FALSE
arb,RHABDOMYOLYSIS,انحلال الربيدات,FALSE,FALSE
en,OSTEOPOROSIS,Osteoporosis,FALSE,FALSE
arb,OSTEOPOROSIS,هشاشة العظام,FALSE,FALSE
en,ERECTILE_DYSFUNCTION,Erectile Dysfunction,FALSE,FALSE
arb,ERECTILE_DYSFUNCTION,ضعف الانتصاب,FALSE,FALSE
en,DECREASED_LIBIDO,Decreased Libido,FALSE,FALSE
arb,DECREASED_LIBIDO,انخفاض الرغبة الجنسية,FALSE,FALSE
en,MENSTRUAL_IRREGULARITIES,Menstrual Irregularities,FALSE,FALSE
arb,MENSTRUAL_IRREGULARITIES,اضطرابات الدورة الشهرية,FALSE,FALSE
en,GYNECOMASTIA,Gynecomastia,FALSE,FALSE
arb,GYNECOMASTIA,تضخم الثدي لدى الرجال,FALSE,FALSE
en,INFERTILITY,Infertility,FALSE,FALSE
arb,INFERTILITY,العقم,FALSE,FALSE
en,URINARY_RETENTION,Urinary Retention,FALSE,FALSE
arb,URINARY_RETENTION,احتباس البول,FALSE,FALSE
en,URINARY_INCONTINENCE,Urinary Incontinence,FALSE,FALSE
arb,URINARY_INCONTINENCE,سلس البول,FALSE,FALSE
en,ANAPHYLAXIS,Anaphylaxis,FALSE,FALSE
arb,ANAPHYLAXIS,التأق,FALSE,FALSE
en,ANGIOEDEMA,Angioedema,FALSE,FALSE
arb,ANGIOEDEMA,وذمة وعائية,FALSE,FALSE
en,BLURRED_VISION,Blurred Vision,FALSE,FALSE
arb,BLURRED_VISION,تشوش الرؤية,FALSE,FALSE
en,DRY_EYES,Dry Eyes,FALSE,FALSE
arb,DRY_EYES,جفاف العينين,FALSE,FALSE
en,GLAUCOMA,Glaucoma,FALSE,FALSE
arb,GLAUCOMA,الزَرَق,FALSE,FALSE
en,CATARACTS,Cataracts,FALSE,FALSE
arb,CATARACTS,إعتام عدسة العين,FALSE,FALSE
en,TINNITUS,Tinnitus,FALSE,FALSE
arb,TINNITUS,طنين الأذن,FALSE,FALSE
en,HEARING_LOSS,Hearing Loss,FALSE,FALSE
arb,HEARING_LOSS,فقدان السمع,FALSE,FALSE
en,FATIGUE,Fatigue,FALSE,FALSE
arb,FATIGUE,إرهاق,FALSE,FALSE
en,MALAISE,Malaise,FALSE,FALSE
arb,MALAISE,توعك,FALSE,FALSE
en,FEVER,Fever,FALSE,FALSE
arb,FEVER,حمى,FALSE,FALSE
en,CHILLS,Chills,FALSE,FALSE
arb,CHILLS,قشعريرة,FALSE,FALSE
en,INJECTION_SITE_REACTIONS,Injection Site Reactions,FALSE,FALSE
arb,INJECTION_SITE_REACTIONS,تفاعلات موضع الحقن,FALSE,FALSE
en,ESOPHAGITIS,Esophagitis,FALSE,FALSE
arb,ESOPHAGITIS,التهاب المريء,FALSE,FALSE
en,PANCREATITIS,Pancreatitis,FALSE,FALSE
arb,PANCREATITIS,التهاب البنكرياس,FALSE,FALSE
en,HEPATIC_ENCEPHALOPATHY,Hepatic Encephalopathy,FALSE,FALSE
arb,HEPATIC_ENCEPHALOPATHY,اعتلال الدماغ الكبدي,FALSE,FALSE
en,PERIPHERAL_EDEMA,Peripheral Edema,FALSE,FALSE
arb,PERIPHERAL_EDEMA,وذمة محيطية,FALSE,FALSE
en,PERICARDITIS,Pericarditis,FALSE,FALSE
arb,PERICARDITIS,التهاب التامور,FALSE,FALSE
en,CONGESTIVE_HEART_FAILURE,Congestive Heart Failure,FALSE,FALSE
arb,CONGESTIVE_HEART_FAILURE,فشل القلب الاحتقاني,FALSE,FALSE
en,PERIPHERAL_NEUROPATHY,Peripheral Neuropathy,FALSE,FALSE
arb,PERIPHERAL_NEUROPATHY,اعتلال الأعصاب المحيطية,FALSE,FALSE
en,EXTRAPYRAMIDAL_SYMPTOMS,Extrapyramidal Symptoms,FALSE,FALSE
arb,EXTRAPYRAMIDAL_SYMPTOMS,أعراض خارج هرمية,FALSE,FALSE
en,NEUROLEPTIC_MALIGNANT_SYNDROME,Neuroleptic Malignant Syndrome,FALSE,FALSE
arb,NEUROLEPTIC_MALIGNANT_SYNDROME,المتلازمة الخبيثة للدواء المضاد للذهان,FALSE,FALSE
en,ALOPECIA,Alopecia,FALSE,FALSE
arb,ALOPECIA,تساقط الشعر,FALSE,FALSE
en,HYPERPIGMENTATION,Hyperpigmentation,FALSE,FALSE
arb,HYPERPIGMENTATION,فرط تصبغ الجلد,FALSE,FALSE
en,ERYTHEMA_MULTIFORME,Erythema Multiforme,FALSE,FALSE
arb,ERYTHEMA_MULTIFORME,الحمامى متعددة الأشكال,FALSE,FALSE
en,PULMONARY_FIBROSIS,Pulmonary Fibrosis,FALSE,FALSE
arb,PULMONARY_FIBROSIS,تليف الرئة,FALSE,FALSE
en,PLEURAL_EFFUSION,Pleural Effusion,FALSE,FALSE
arb,PLEURAL_EFFUSION,انصباب جنبي,FALSE,FALSE
en,COPD_EXACERBATION,Copd Exacerbation,FALSE,FALSE
arb,COPD_EXACERBATION,تفاقم مرض الانسداد الرئوي المزمن,FALSE,FALSE
en,HEMOLYTIC_ANEMIA,Hemolytic Anemia,FALSE,FALSE
arb,HEMOLYTIC_ANEMIA,فقر الدم الانحلالي,FALSE,FALSE
en,APLASTIC_ANEMIA,Aplastic Anemia,FALSE,FALSE
arb,APLASTIC_ANEMIA,فقر الدم اللاتنسجي,FALSE,FALSE
en,DISSEMINATED_INTRAVASCULAR_COAGULATION,Disseminated Intravascular Coagulation,FALSE,FALSE
arb,DISSEMINATED_INTRAVASCULAR_COAGULATION,التخثر المنتشر داخل الأوعية الدموية,FALSE,FALSE
en,INTERSTITIAL_NEPHRITIS,Interstitial Nephritis,FALSE,FALSE
arb,INTERSTITIAL_NEPHRITIS,التهاب الكلية الخلالي,FALSE,FALSE
en,PROTEINURIA,Proteinuria,FALSE,FALSE
arb,PROTEINURIA,بيلة بروتينية,FALSE,FALSE
en,CKD_PROGRESSION,Ckd Progression,FALSE,FALSE
arb,CKD_PROGRESSION,تفاقم مرض الكلى المزمن,FALSE,FALSE
en,ADRENAL_INSUFFICIENCY,Adrenal Insufficiency,FALSE,FALSE
arb,ADRENAL_INSUFFICIENCY,قصور الغدة الكظرية,FALSE,FALSE
en,HYPERPROLACTINEMIA,Hyperprolactinemia,FALSE,FALSE
arb,HYPERPROLACTINEMIA,فرط برولاكتين الدم,FALSE,FALSE
en,CUSHING_S_SYNDROME,Cushing S Syndrome,FALSE,FALSE
arb,CUSHING_S_SYNDROME,متلازمة كوشينغ,FALSE,FALSE
en,TENDONITIS,Tendonitis,FALSE,FALSE
arb,TENDONITIS,التهاب الأوتار,FALSE,FALSE
en,MYOPATHY,Myopathy,FALSE,FALSE
arb,MYOPATHY,اعتلال عضلي,FALSE,FALSE
en,GOUT,Gout,FALSE,FALSE
arb,GOUT,النقرس,FALSE,FALSE
en,VAGINAL_CANDIDIASIS,Vaginal Candidiasis,FALSE,FALSE
arb,VAGINAL_CANDIDIASIS,داء المبيضات المهبلي,FALSE,FALSE
en,PRIAPISM,Priapism,FALSE,FALSE
arb,PRIAPISM,القساح,FALSE,FALSE
en,INTERSTITIAL_CYSTITIS,Interstitial Cystitis,FALSE,FALSE
arb,INTERSTITIAL_CYSTITIS,التهاب المثانة الخلالي,FALSE,FALSE
en,DRESS,Dress,FALSE,FALSE
arb,DRESS,طفح دوائي مع كثرة اليوزينيات وأعراض جهازية,FALSE,FALSE
en,SERUM_SICKNESS,Serum Sickness,FALSE,FALSE
arb,SERUM_SICKNESS,داء المصل,FALSE,FALSE
en,RETINOPATHY,Retinopathy,FALSE,FALSE
arb,RETINOPATHY,اعتلال الشبكية,FALSE,FALSE
en,OPTIC_NEURITIS,Optic Neuritis,FALSE,FALSE
arb,OPTIC_NEURITIS,التهاب العصب البصري,FALSE,FALSE
en,VISUAL_DISTURBANCES,Visual Disturbances,FALSE,FALSE
arb,VISUAL_DISTURBANCES,اضطرابات الرؤية,FALSE,FALSE
en,VERTIGO,Vertigo,FALSE,FALSE
arb,VERTIGO,دوار,FALSE,FALSE
en,MENIERE_S_DISEASE,Meniere S Disease,FALSE,FALSE
arb,MENIERE_S_DISEASE,داء منيير,FALSE,FALSE
en,HYPERHIDROSIS,Hyperhidrosis,FALSE,FALSE
arb,HYPERHIDROSIS,فرط التعرق,FALSE,FALSE
en,LYMPHADENOPATHY,Lymphadenopathy,FALSE,FALSE
arb,LYMPHADENOPATHY,تضخم العقد اللمفاوية,FALSE,FALSE
en,TASTE_DISTURBANCES,Taste Disturbances,FALSE,FALSE
arb,TASTE_DISTURBANCES,اضطرابات التذوق,FALSE,FALSE
en,INSURANCE_CONTRACT,Insurance Contract,FALSE,FALSE
arb,INSURANCE_CONTRACT,عقد التأمين,FALSE,FALSE
en,WASEEL_SBS,Waseel SBS,FALSE,FALSE
arb,WASEEL_SBS,نظام واصل للفوترة الإلكترونية,FALSE,FALSE
en,FIXED_PRICE,Fixed Price,FALSE,FALSE
arb,FIXED_PRICE,سعر ثابت,FALSE,FALSE
en,MARKUP,Markup,FALSE,FALSE
arb,MARKUP,هامش ربح,FALSE,FALSE
en,NO_CHARGE,No Charge,FALSE,FALSE
arb,NO_CHARGE,بدون رسوم,FALSE,FALSE
en,SURGICAL_PROCEDURES,Surgical Procedures,FALSE,FALSE
arb,SURGICAL_PROCEDURES,إجراءات جراحية,FALSE,FALSE
en,MINIMALLY_INVASIVE_PROCEDURES,Minimally Invasive Procedures,FALSE,FALSE
arb,MINIMALLY_INVASIVE_PROCEDURES,إجراءات طفيفة التوغل,FALSE,FALSE
en,OBSTETRIC_AND_GYNECOLOGIC_PROCEDURE,Obstetric And Gynecologic Procedure,FALSE,FALSE
arb,OBSTETRIC_AND_GYNECOLOGIC_PROCEDURE,إجراءات التوليد وأمراض النساء,FALSE,FALSE
en,OT_INTERVENTION_PROCEDURES,Ot Intervention Procedures,FALSE,FALSE
arb,OT_INTERVENTION_PROCEDURES,إجراءات تدخلات الأنف والأذن والحنجرة,FALSE,FALSE
en,THERAPEUTIC_PROCEDURES,Therapeutic Procedures,FALSE,FALSE
arb,THERAPEUTIC_PROCEDURES,إجراءات علاجية,FALSE,FALSE
en,DENTAL_PROCEDURE,Dental Procedure,FALSE,FALSE
arb,DENTAL_PROCEDURE,إجراء أسنان,FALSE,FALSE
en,STARTED,Started,FALSE,FALSE
arb,STARTED,بدأ,FALSE,FALSE
en,AWAITING_CONSENT,Awaiting Consent,FALSE,FALSE
arb,AWAITING_CONSENT,بانتظار الموافقة,FALSE,FALSE
en,WAITING_PRE_AUTHORIZATION,Waiting Pre Authorization,FALSE,FALSE
arb,WAITING_PRE_AUTHORIZATION,بانتظار التفويض المسبق,FALSE,FALSE
en,RETURNED_TO_BED,Returned To Bed,FALSE,FALSE
arb,RETURNED_TO_BED,أعيد إلى السرير,FALSE,FALSE
en,ARBITRARY_CONCENTRATION,Arbitrary Concentration,FALSE,FALSE
arb,ARBITRARY_CONCENTRATION,تركيز بوحدات اعتباطية,FALSE,FALSE
en,MASS_CONCENTRATION,Mass Concentration,FALSE,FALSE
arb,MASS_CONCENTRATION,تركيز كتلي,FALSE,FALSE
en,SUBSTANCE_CONCENTRATION,Substance Concentration,FALSE,FALSE
arb,SUBSTANCE_CONCENTRATION,تركيز المادة,FALSE,FALSE
en,NUMERIC_VALUE,Numeric Value,FALSE,FALSE
arb,NUMERIC_VALUE,قيمة رقمية,FALSE,FALSE
en,PRESENCE_IDENTIFIER,Presence Identifier,FALSE,FALSE
arb,PRESENCE_IDENTIFIER,مؤشر الوجود,FALSE,FALSE
en,RELATIVE_TIME,Relative Time,FALSE,FALSE
arb,RELATIVE_TIME,زمن نسبي,FALSE,FALSE
en,LENGTH,Length,FALSE,FALSE
arb,LENGTH,الطول,FALSE,FALSE
en,MASS,Mass,FALSE,FALSE
arb,MASS,الكتلة,FALSE,FALSE
en,PAUSED,Paused,FALSE,FALSE
arb,PAUSED,متوقف مؤقتًا,FALSE,FALSE
en,RESUMED,Resumed,FALSE,FALSE
arb,RESUMED,استؤنف,FALSE,FALSE
en,FINISHED,Finished,FALSE,FALSE
arb,FINISHED,انتهى,FALSE,FALSE
en,INTERNAL,Internal,FALSE,FALSE
arb,INTERNAL,داخلي,FALSE,FALSE
en,EXTERNAL,External,FALSE,FALSE
arb,EXTERNAL,خارجي,FALSE,FALSE
en,MEDICAL_TEST,Medical Test,FALSE,FALSE
arb,MEDICAL_TEST,فحص طبي,FALSE,FALSE
en,INPATIENT_ADMISSION,Inpatient Admission,FALSE,FALSE
arb,INPATIENT_ADMISSION,تنويم المريض,FALSE,FALSE
en,ISOLATION_ROOM,Isolation Room,FALSE,FALSE
arb,ISOLATION_ROOM,غرفة العزل,FALSE,FALSE
en,REGULAR_ROOM,Regular Room,FALSE,FALSE
arb,REGULAR_ROOM,غرفة عادية,FALSE,FALSE
en,PRIVATE_ROOM,Private Room,FALSE,FALSE
arb,PRIVATE_ROOM,غرفة خاصة,FALSE,FALSE
en,QN,Qn,FALSE,FALSE
arb,QN,كمية,FALSE,FALSE
en,ORD,Ord,FALSE,FALSE
arb,ORD,ترتيبي,FALSE,FALSE
en,NOM,Nom,FALSE,FALSE
arb,NOM,اسمي,FALSE,FALSE
en,NAR,Nar,FALSE,FALSE
arb,NAR,غير متاح,FALSE,FALSE
en,DOC,Doc,FALSE,FALSE
arb,DOC,وثيقة,FALSE,FALSE
en,WASEEL_ELIGIBILITY_REQUESTS,Waseel Eligibility Requests,FALSE,FALSE
